date,title,text,bewertung,sterne,author,land,nützlich,date_online
Datum der Erfahrung: 30. Juli 2024,Verhältnisse wie in Afrika im 18. Jahrhundert,"In Afrika gibt es meist keine Fahrpläne. Man geht zum Bahnhof und wartet bis der nächste Zug in die angestrebte Richtung fährt und arbeitet sich langsam aber sicher weiter bis zum gewünschten Zielort.Genauso ist es mittlerweile bei der DEUTSCHEN BAHN auf ALLEN Strecken!!!Wenn man konsequent wäre, würde man das Unternehmen komplett rückwärts abwickeln, die Grundstücke verkaufen und dieses Unternehmen abschaffen. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Jochen Weis,DE,,
Datum der Erfahrung: 23. August 2024,Mittlerweile fehlen einem zu diesem Laden wirklich die Worte!,"Für den ""Service"", den ihr euren Kunden bietet, sind die Preise eine absolute Frechheit. Mittlerweile eine absolute Zumutung, die DB zu nutzen und dafür noch Geld zu bezahlen.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Dorle,DE,,
Datum der Erfahrung: 09. Juni 2024,Abenteuer-Reisen,"Abenteuer-ReisenIch bin früher gerne mit dem Rucksack in Asien verreist, um Abenteuer zu erleben. Bei der deutschen Bahn kann ich das jetzt mit 50 Jahren fortsetzen.Dreimal durch Deutschland gereist per ICE seit letztem Jahr, nichts exotisches. Dreimal absolutes Chaos, Überfüllung, ausgefallene Züge. Dafür unfreundliches Personal an der Hotline, wenn man die Wartezeit von einer halben Stunde dort durchhält.Wie ich heute den Nachrichten entnehme will die deutsche Bahn jetzt erstmal Personal abbauen. Das ist Deutschland.",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Andreas Peter,DE,,
Datum der Erfahrung: 16. August 2024,Fahrrad mehr wert als Kinderwagen ,Total Müll man hat ein Kinderwagen dabei aber Hauptsache 20 Fahrräder haben vor Rang eine große Frechheit das man mit ein Baby im Gang stehen muss sowas muss verboten werden mit den Fahrrädern weil die Sicherheit des Kind hat Vorrang ,1 Bewertung,Bewertet mit 1 von 5 Sternen,Kvn,DE,,
Datum der Erfahrung: 02. August 2024,Deutsche Bahn wie man sie kennt.. ,"Deutsche Bahn wie man sie kennt. Heute nur wenige Stunden verloren, zumindest etwas. Wie so oft Zugausfälle, Verspätungen, Stillstände auf der Strecke, und heute auch ne defekte Toilette, die einzige im stellenweise komplett überfüllten Zug. Und das alles unkommentiert, die machen einfach weiter. Also Management, nicht Mitarbeiter. Unglaublich. Ich würde diesem Unternehmen null Sterne geben, wenn es ginge, es wird immer schlimmer. Wie so viele deutsche habe ich für die Bahn nur noch Verachtung über.. ",5 Bewertungen,Bewertet mit 1 von 5 Sternen,Michael Groblewski ,DE,,
Datum der Erfahrung: 21. Juni 2024,Leider kann man hier keine Null Sterne…,"Leider kann man keine Null Sterne vergeben. Dieses Unternehmen hat keinen einzigen Stern verdient, wobei die armen Angestellten im Zug nichts dafür können. Marode verwahrloste Züge , extrem schmutzig, Toiletten sind eine Zumutung, Getränkekühlung funktioniert nicht, man muss Bier etc. pisswarm trinken und den vollen Preis dafür bezahlen. Von der Pünktlichkeit braucht man hier schon gar nicht mehr schreiben. Nach Fahrt mit ICE umgestiegen in den ECE ( schweizer Zug) , da eine Weiterfahrt mit DB nicht möglich war (Gott sei Dank). Das sind Welten, Zug pünktlich, sauber, Toiletten sehr sauber und benutzbar, kühle Getränke im Speisewagen, genügend Personal an Bord.Fazit: Nie wieder Deutsche Bahn",2 Bewertungen,Bewertet mit 5 von 5 Sternen,Gerd Müller,DE,,
Datum der Erfahrung: 24. Juli 2024,0 Sterne wären angemessener ,"Wenn ich könnte würde ich 0 Sterne geben! Größter Drecksverein! Haben Züge nach Wien Gebucht, wohlgemerkt in den Sommerferien wo viele Menschen mit dem Zug fahren. Zwei Wochen bevor wir gefahren wären wurden beide Fahrten AUS DEM FAHRPLAN GENOMMEN. Alle anderen Züge ausgebucht. Wer auch immer sich gedacht hat, die Fahrpläne kurzfristig zu überarbeiten und ganze Verbindungen zu streichen, sollte sich einen anderen Job suchen. Nie wieder werde ich mit der deutschen Bahn fahren. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Annemarie Schmidt,DE,,
Datum der Erfahrung: 23. Juli 2024,Die Möhre vom Schrottplatz bringt euch schneller an's Ziel,"Ich glaube ich muss hier nicht ins Detail gehen, da das einzige, was bei der DB vorauseilt, ihr weltweiter Ruf ist. Regelmäßige Fahrer reagieren mittlerweile nur noch mit amüsierter Resignation. Kurz: rechnet einfach nicht damit, dass eure Bahn (rechtzeitig) kommt, dass es Sitz- oder überhaupt Stehplätze, noch funktionierende Toiletten oder Klimaanlagen gibt.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Oliver,DE,,
Datum der Erfahrung: 30. Juli 2024,Betrug,"Die Bahn verkauft Fahrkarten, dann fährt stundenlang KEIN Zug. Um die Termine einzuhalten, muss man doch das Auto nehmen. Tickets des Nahverkehrs werden nicht erstattet, obwohl sich die 16 Euro Geldverschwendung auch nicht jeder leisten kann!Eine Dienstleistung verkaufen und nicht einhalten, ist Betrug am Kunden! Wenn Deutschland seine Klimaziele erreicht will, muss die Bahn zuverlässig sein!Hier fällt jeder 2. Zug aus,das ist inakzeptabel!",7 Bewertungen,Bewertet mit 1 von 5 Sternen,Heidrun Stock,DE,,
Datum der Erfahrung: 23. August 2024,Der größte Misthaufen den es gibt,"Der größte Misthaufen den es gibt. Jedes Mal Ausfälle und Verspätungen. Wenn eine Bahn mal 10 Minuten verspätet ist, dann ist das noch pünktlich. Immer wieder verpasst man Anschlüsse und kommt zu spät. Gerade wenn man was vor hat, wo man pünktlich sein muss, auf jeden Fall mindestens eine Bahn früher fahren. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,E,DE,,
Datum der Erfahrung: 09. August 2024,Ich frage am Infoschalter Solingen nach…,"Ich frage am Infoschalter Solingen nach einer bestimmten Verbindung für in 2 Monaten. Die Dame sieht mich regungslos an und spricht keine Silbe. Tippt dann auf ihrer Tastatur rum, druckt mir etwas aus, wovon ich zuvor gesagt hatte, dass es ausscheidet. Dann nimmt sie ihr Handy zur Hand um eine private WhatsApp zu beantworten......und plötzlich doch ein Satz! ""Gehen sie an der roten Kartenautomat"" und schauen selbst. Dort gibt es andere Verbindungen als online. Ich frage verdattert wie das sein kann, Antwort: Schulterzucken!!!DANKE FÜR DEN ÜBERAUS FREUNDLICHEN SERVICE, ich fahre mit dem Auto!",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Xy,DE,,
Datum der Erfahrung: 05. September 2024,Nur Verspätungen und Zugausfälle,Nur Verspätungen und Zugausfälle. Zu dem funktioniert die App praktisch nie reibungslos,4 Bewertungen,Bewertet mit 1 von 5 Sternen,Consumer,DE,,
Datum der Erfahrung: 20. Juli 2024,Züge schon am frühen morgen geräumt!,Bin am Samstag  schon am frühen Morgen (04:30) von Potsdam nach Lübeck gefahren... Züge waren in Anbetracht der hohen Auslastung schon wie erwarte sehr voll...beim Umstieg in Büchen standen dann noch 3x so viele Menschen wie Kapazität des Zuges auf dem Bahnsteig...der Zug war dann 40 Minuten verspätet und es konnten keine Fahrgäste an anderen Bahnhöfen zusteigen...wieso fahren bei der hohen Erwartung von Reisenden nur halbe Zügen?! ,1 Bewertung,Bewertet mit 1 von 5 Sternen,Christoph Rettig,DE,,
Datum der Erfahrung: 07. August 2024,Von Berlin zum Bodensee und zurück,"Von Berlin zum Bodensee und zurück. Beide Male Verspätungen, verpasste Anschlusszüge, Züge, die uns dann vor Fahrziel rausgeschmissen haben, stundenlange Wartezeiten, verfallene Sitzplatzreservierungen, kein Boardrestaurant. Die Bahn ist das schlechteste, marodeste Unternehmen, das ich je erlebt habe und statt Verbesserung geht es immer weiter bergab. Meine Statistik: von den letzten 10 Zugfahrten hatte ich 8 Mal massive Probleme. Die Bahn ist KEINE Alternative zu Flug oder Auto. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,Kevin Patzke,DE,,
Datum der Erfahrung: 19. Juli 2024,Selbstreflexion Herr Dr. Lutz,"Vielleicht, Herr Dr. Lutz, ist ihr Job einfach nicht der richtige. Nach so vielen Jahren ohne erkennbare Verbesserungen, andauernde Verspätungen und Zugausfällen, müssen sie sich mal fragen, ob sie der Mann der Entscheidungen sein sollten. Selbstreflexion hilft manchmal zu erkennen, wo die eigentlichen Stärken liegen. Die aktuelle Position ist es nicht. ",6 Bewertungen,Bewertet mit 1 von 5 Sternen,Max,DE,,
Datum der Erfahrung: 15. Juni 2024,Massive Verspätung,"Für eine 4 Stunden Strecke habe ich an diesem Tag 8 Stunden in Summe gebraucht durch zahlreiche durch einen Ausfall, Verspätungen und dadurch Verpassen des Anschlusszugs. Darüber bin ich sehr enttäuscht, da ich viel Geld für das Ticket bezahlt habe und das als Studentin und sogar einen Sitzplatz reserviert habe, der dann noch weggefallen ist.",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Miriam,DE,,
Datum der Erfahrung: 13. August 2024,Unpünktlich Pannen und trotz…,"Unpünktlich, durch eine Pannen auf der Hinfahrt und bei der Rückfahrt trotz Ersatzbuss den Anschluss aufgrund von einer weiteren Pannen verpasst. Es ist trot gutem Willen fast unmöglich mit den Öffis zu fahren",1 Bewertung,Bewertet mit 1 von 5 Sternen,Renate Kaserer,IT,,
Datum der Erfahrung: 31. Juli 2024,Alleingelassen von der Deutschen Bahn ,"Fahrt vom Ruhrgebiet nach Berlin gebucht und Plätze reserviert. Wir sind pünktlich am Bahnsteig. Der Zug wird angezeigt und wir erfahren, dass nur der halbe ICE fährt. Plötzlich keine reservierten Plätze in einem ausgebuchten Zug. Keine kompetente Hilfe erhalten. Schließlich 2 Stunden später, im nächsten Zug zwei Sitzplätze bekommen. Fünf Tage später, Fahrt von Berlin nach Dresden. Selbstverständlich mit Platzreservierung. Eine Stunde vor Abfahrt, kommt Email, Zug fällt aus. Wieder kann uns niemand helfen. Sämtliche anderen Verbindungen sind ausgebucht. Schließlich kurzfristig einen Flixbuss gebucht. Mit S - und U-Bahn zum ZOB und am Ende 3 Stunden später als geplant in Dresden.",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Kleinfeld Jürgen,DE,,
Datum der Erfahrung: 07. August 2024,Zug nach Hamburg,"Mein Zug nach Hamburg wurde ursprünglich mit 1 mal umsteigen in Mainz gebucht. Wochen später bekam ich eine Mail, dass meine Buchung geändert wurde und ich jetzt 4 mal umsteigen darf (5min Umstiegszeiten, was sicherlich realistisch ist bei der Pünkltichkeit der DBahn ;-)))Nach einem Gespräch mit dem Service wurde mir gesagt, dass nix daran geändert werden kann. Ich könnte höchstens nochmal die ursprüngliche Route buchen, denn die gibt es ja noch! (Und dann eben nochmal bezahlen - ist klar)Frechheit!!!!",1 Bewertung,Bewertet mit 1 von 5 Sternen,Sarah Hennrich,DE,,
Datum der Erfahrung: 03. Juli 2024,Gestern hat tatsächlich alles soweit…,"Gestern hat tatsächlich alles soweit funktioniert. HLB pünktlich, RB erreicht, weiterer Anschlusszug in Frankfurt fährt (oft ausgefallen), pünktlich, mit nur 8 min. am Zielbahnhof. Trotzdem werde ich diese Strecke nicht mehr nutzen! Warum? Weil ständig die  ""Sorge""  mitfährt, Anschlüsse zu verpassen oder die Fahrt ausfällt...etc. Anstatt zu streiken sollen die Mitarbeiter dafür Sorgen, die massive Problematik der Bahn abzubauen. Die hohen Gehälter der Führungsetagen dienen lediglich dazu, diesen unfähigen Betrieb zu verwalten...",13 Bewertungen,Bewertet mit 1 von 5 Sternen,Burkhard Aller,DE,,
Datum der Erfahrung: 24. August 2024,Gestern...,"Gestern...Bremen -OsnabrückDraußen 30 Grad,im Zug deutlich mehr und natürlich... Klimaanlage defekt... Katastrophe",1 Bewertung,Bewertet mit 2 von 5 Sternen,Markus Döring,DE,,
Datum der Erfahrung: 21. August 2024,Schande,"Ihr seid wirklich eine Schande für Deutschland, ihr versagt auf ganzer Linie. Die Zuverlässigkeit eurer Züge ist ein absoluter Witz. ",1 Bewertung,Bewertet mit 1 von 5 Sternen,David Klaudt,DE,,
Datum der Erfahrung: 29. Juni 2024,"Wer sich auf die DB verlässt, ist verlassen","Ich habe mal wieder einen Urlaub mit Zug zum Flug gebucht. Dennoch bin ich bereit zwischen 300 und 500 Euro für den Transfer auszugeben, es ist unfassbar. Im Juni/Juli hatte ich pures Glück, dass ich wegen extremer Verspätung meinen Flug nicht verpasst habe. Im letzten Jahr fiel der Zug nach Hause komplett aus und das nachts um 2.40 Uhr und wir  mussten in FRA die Nacht durch frieren. Bei Einhaltung einer festen Zeit darf man nicht mit dem Zug fahren. Das ist mehr als traurig, es ist miserabel. Durch die EM ist nun die ganze Welt hierüber informiert und auf einmal agiert man - das bedeutet Baustellen und Ausfälle für mindestens die nächsten 10 Jahre. Hochgradig frustrierend.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Barbara van Dijk,DE,,
Datum der Erfahrung: 14. Juli 2024,Deutsche Bahn - ein Chaos Betrieb,"Mein gebuchter ICE 1224 ab München ist komplett ausgefallen, ich wurde nicht darüber informiert trotz email Kontakt. Niemand am Münchner Bahnhof wusste Bescheid, warum nicht.Dies ist im letzten Halbjahr die 7. ähnliche Erfahrung mit Zugausfällen, Verspätungen, Evakuierungen u.ä.",1 Bewertung,Bewertet mit 1 von 5 Sternen,Annette,DE,,
Datum der Erfahrung: 05. August 2024,Die DB eine streke vom neustrelitz und…,"Die DB eine streke vom neustrelitz und neubrandenburg 3 mall frist gebrochen stats einifes ninuten zu fahren es brauchen stunde , was soll das? warum halten DB die frist nicht? das geld die leute zahlen gleiche, aber keine gute service nur schlimmer geworden",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Michail,DE,,
Datum der Erfahrung: 17. August 2024,Bahnfahren einfach nur Horror,"Ich saß noch in keiner Bahn die pünktlich war. Ich verpasse jedesmal meinen Zug und mein Sitzplatz verfällt oder ich muss Std auf den nächsten warten.Die Züge sind vollgestopft und I.wo ist n Wagon gesperrt wegen Irgendwas. Ich finde es unmöglich,  da soll man öfter mit dem Öffentlichen fahren und es gibt nur Ärger oder Verspätungen sowie Stress. ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Kathy Bö,DE,,
Datum der Erfahrung: 10. August 2024,Kreuzfahrt verpasst wegen > 2h…,"Kreuzfahrt verpasst wegen > 2h Verspätung mit der DB. Nach langer Verspätung wg. Baustellen (2x), kein Personal in Nürnberg, kein Anschlusszug gewartet (1x Würzburg, 1x Frankfurt, es ging um lächerliche 5min!!) hätten wir es trotzdem noch fast geschafft, aber dann wurden kurzerhand alle ICEs von FFM nach Hamburg einfach so gestrichen. 10.08.24, ab Mittag. WAHNSINN. Damit KEINE Chance mehr, Hamburg irgendwie zu erreichen, Schiff ist weg, zigtausende Euro in den Sand gesetzt. Ich kann nur JEDEM raten, MEIDET die Deutsche Bahn. Das, was hier als ""Service"" abgeliefert wird, ist einfach nur peinlich und Deutschland als Industrienation unwürdig. Jedes Dritte Welt Land hat eine besser funktionierende Zug Infrastruktur. Neben dem finanziellen Schaden noch einen emotionellen Schaden - die Frau heult, nach 1 Jahr Stress in der Arbeit hatte sie sich so auf diesen Urlaub gefreut, und dann macht die Bahn das einfach zunichte. Einfach so, ohne Rücksicht auf menschliche Schicksale. NIE WIEDER BAHN.",12 Bewertungen,Bewertet mit 1 von 5 Sternen,Stefan P.,DE,,
Datum der Erfahrung: 19. Juli 2024,Frechheit ,"Ich bin jahrelang schon Bahnfahrerin wegen der Umwelt. Aber was teilweise abgeht ist wirklich beschämend… Züge fallen massenweise aus und alle die fahren, haben mindestens 30 min Verspätung, sodass man seinen bus auch nicht mehr erreicht und da dann nochmal warten darf. Leider verstehe ich viele, dass sie das Auto nehmen und sich das nicht antuen wollen, obwohl es uns umwelttechnisch so wichtig wäre. Einfach nur schlimm… ",3 Bewertungen,Bewertet mit 1 von 5 Sternen,Alina,DE,,
Datum der Erfahrung: 28. August 2024,Ich habe schon über ein Jahr lang das…,"Ich habe schon über ein Jahr lang das Deutschlandticket. Ich war wie gewohnt Morgens am Bahnhof und habe auf meinen Zug gewartet. Der kamnatürlich nicht. Es kam eine LautsprecherAnsage, dass mein Zug 15 Minuten später käme, da EIN Zug durchgelassen werden müsse. Dieser Zug wurde auch durchgelassen. Ich musste panisch alle meine Termine koordinieren und war natürlich am Handy beschäftigt, denn der Zug war schon 25 Minuten später! Ich stieg natürlich in den Zug ein. Im Zug kam der Kontrolleur und sagte mir, dass mein Ticket nicht gültig sei. Auf unverständnis meinerseits, informierte er mich, dass NOCH ein Zug vorgelassen wurde und in diesem sei ich jetzt und es sei ein Intercity und dann wurde er richtig unverschämt und persönlich. Ich war die ganze Zeit freundlich. Ich bekam ein Ticket über 76 Euro. Ich schrieb eine Email. Antwort nach 3 Wochen: immernoch 67 Euro, weil es meine eigene Schuld ist, dass ich in den Zug gestiegen bin. Ich wünsche mir von Herzen, dass Karma das bitte regelt.Ich habe noch was gut... ich werde das Ticket natürlich abbestellen.Die Züge stinken und sind versifft wie in keinem anderen Land. Dafür sollte niemand mehr einen Cent bezahlen müssen.",8 Bewertungen,Bewertet mit 1 von 5 Sternen,Stefanie Christina Helmke,DE,,
Datum der Erfahrung: 10. August 2024,Die d. Bahn ist eine große Mogelpackung,"Die deutsche Bahn macht immer positive Werbung von sich, will damit glänzen, aber schaut man hinter die Fassade, kommen Züge zu spät oder kurz vor dem Eintreffen des Zuges heißt es, das der Zug von einem anderen Gleis abfährt, was enormen Stress mit sich bringt. Oder der Zug auf den man sich eingestellt hat, fällt plötzlich aus. Es ist eine große Mogelpackung und die Fahrgäste sind dem Unternehmen schei... egal. ",2 Bewertungen,Bewertet mit 1 von 5 Sternen,Ken Mayer,DE,,
Datum der Erfahrung: 19. Juli 2024,Saftladen,"Absoluter Drecksladen! Zugausfälle an der Tagesordnung. Wenn der Zug kommt, dann verspätet und komplett überfüllt. Ausfälle wenn der Zug unterwegs ist gibt’s auch durchaus. Grottenlangsam, Service unterirdisch. Aber Hauptsache die Beschäftigten bekommen immer mehr Geld. ",4 Bewertungen,Bewertet mit 1 von 5 Sternen,Ocean Drive,DE,,
